id,source,original_text,type
608,IA_4.pdf_p59,▶ Iterative Min-conflicts is usually effective in practice.,narrative
609,IA_4.pdf_p59,"FII,UAIC Lecture4 AI2025/2026 59/60",narrative
610,IA_4.pdf_p59,states is assignments of variables,diagram_extracted
611,IA_4.pdf_p60,"Bibliography ▶ S. Russell, P. Norvig.",narrative
612,IA_4.pdf_p60,Artificial Intelligence: A Modern Approach (3rd Edition).,narrative
613,IA_4.pdf_p60,"Prentice-Hall, Englewood Cliffs, NJ, 2010 (6.",narrative
614,IA_4.pdf_p60,Constraint Satisfaction Problems) ▶ R. Bartak.,narrative
615,IA_4.pdf_p60,"Constraint Programming ▶ Solvers: CP Optimizer, OR-Tools FII,UAIC Lecture4 AI2025/2026 60/60",narrative
616,IA_4.pdf_p60,"S. Russell, P. Norvig. Artificial Intelligence is A Modern Approach (3rd",diagram_extracted
617,IA_4.pdf_p60,"Solvers is CP Optimizer, OR-Tools",diagram_extracted
618,IA_1.pdf_p1,"Artificial Intelligence 3rd year, 1st semester ”Science is the belief in the ignorance of experts.” Richard Feynman Lab teachers: Lecture teachers: Laura Cornei Ionuț Cristian Pistol E-mail: laura.cornei@info.uaic.ro E-mail: ionut.pistol@info.uaic.ro Diana Trandabăț Mădălina Răschip E-mail: diana.trandabat@info.uaic.ro E-mail:madalina.raschip@info.uaic.ro",narrative
619,IA_1.pdf_p1,E-mail is laura.cornei@info.uaic.ro,diagram_extracted
620,IA_1.pdf_p1,E-mail is ionut.pistol@info.uaic.ro,diagram_extracted
621,IA_1.pdf_p1,E-mail is diana.trandabat@info.uaic.ro,diagram_extracted
622,IA_1.pdf_p1,E-mail is madalina.raschip@info.uaic.ro,diagram_extracted
623,IA_1.pdf_p2,"Course information Timetable Course webpage Discord server Evaluation: ● Points given for project tasks (4) and written tests (3) at seminars(4 X 1 + 3 X 2 = L, maximum 10).",narrative
624,IA_1.pdf_p2,"● Project (PP, maximum 10).",narrative
625,IA_1.pdf_p2,"● Written exam (E, maximum 10).",narrative
626,IA_1.pdf_p2,● Bonus points for course and lab activity (B).,narrative
627,IA_1.pdf_p2,● Grades are given using the formula ROUND(L*0.4 + PP*0.2 + E*0.4 + B).,narrative
628,IA_1.pdf_p2,To pass you need E at least 5 and final score of at least 4.5.,narrative
629,IA_1.pdf_p4,Related course materials CS221: Artificial Intelligence: Principles and Techniques Lecture Videos | Artificial Intelligence | Electrical Engineering and Computer Science | MIT OpenCourseWare,narrative
630,IA_1.pdf_p4,CS221 is Artificial Intelligence: Principles and Techniques,diagram_extracted
631,IA_1.pdf_p5,"Defining Artificial Intelligence Artificial Intelligence: Wikipedia, Britannica, Merriam-Webster Intelligence: Wikipedia, Britannica, Merriam-Webster",narrative
632,IA_1.pdf_p5,"Artificial Intelligence is Wikipedia, Britannica, Merriam-Webster",diagram_extracted
633,IA_1.pdf_p5,"Intelligence is Wikipedia, Britannica, Merriam-Webster",diagram_extracted
634,IA_1.pdf_p6,Is this AI?,narrative
635,IA_1.pdf_p7,How about this?,narrative
636,IA_1.pdf_p8,This is not AI,narrative
637,IA_1.pdf_p9,Defining AI ● Turing test: is an average human able to distinguish between a human and a computer behind two terminals?,narrative
638,IA_1.pdf_p9,● Chinese room: is using rules equivalent to understanding?,narrative
639,IA_1.pdf_p9,● Strong vs weak AI,narrative
640,IA_1.pdf_p9,● Turing test is is an average human able to distinguish between a human,diagram_extracted
641,IA_1.pdf_p9,● Chinese room is is using rules equivalent to understanding?,diagram_extracted
645,IA_1.pdf_p13,"To conclude this interlude… ● ChatGPTs are conversational agents, not AIs or LLMs ● Current conversational agents don’t think, they just re-use approximate human reasoning ● They need to hallucinate to cover inevitable lack of coverage ● They are (and should be used as) powerful search and summarisation engines, editors and virtual assistants.",narrative
646,IA_1.pdf_p13,● For this year’s project you will be required to use them.,narrative
647,IA_1.pdf_p14,Defining AI Knowledge vs intelligence Making decisions,narrative
652,IA_1.pdf_p16,Connectionism vs computationalism: is intelligent behaviour a consequence or a goal?,narrative
653,IA_1.pdf_p16,Connectionism: intelligence is a product of Computationalism: intelligence is a product structure of functions,narrative
654,IA_1.pdf_p16,Connectionism vs computationalism is is intelligent,diagram_extracted
655,IA_1.pdf_p16,Connectionism is intelligence is a product of Computationalism: intelligence is a product,diagram_extracted
656,IA_1.pdf_p17,"Four perspectives on AI: Acting humanly ● Computer manifest human capabilities: NLP, knowledge representation, reasoning, learning ● Pro: human intelligence is the highest form ● Cons: bird flight is the best kind of flight?",narrative
657,IA_1.pdf_p17,Four perspectives on AI is Acting humanly,diagram_extracted
658,IA_1.pdf_p17,"capabilities is NLP, knowledge",diagram_extracted
659,IA_1.pdf_p17,● Pro is human intelligence is the,diagram_extracted
660,IA_1.pdf_p17,● Cons is bird flight is the best,diagram_extracted
661,IA_1.pdf_p18,Four perspectives on AI: Thinking humanly ● Computer has similar thinking mechanisms as humans: artificial “brains” - replicated biological cognitive processes ● Pro: easy to explain and evaluate results ● Cons: do we know how humans think?,narrative
662,IA_1.pdf_p18,Four perspectives on AI is Thinking humanly,diagram_extracted
663,IA_1.pdf_p18,humans is artificial “brains” -,diagram_extracted
664,IA_1.pdf_p18,● Pro is easy to explain and,diagram_extracted
665,IA_1.pdf_p18,● Cons is do we know how,diagram_extracted
666,IA_1.pdf_p19,"Four perspectives on AI: Thinking rationally ● Computer reasons using an accepted deductive system (a set of logical rules) ● Pro: Easy to replicate, easy to prove ● Cons: Informal knowledge is not conductive to formal rules, logical solutions are not conductive to informal realities",narrative
667,IA_1.pdf_p19,Four perspectives on AI is Thinking rationally,diagram_extracted
668,IA_1.pdf_p19,"● Pro is Easy to replicate, easy to",diagram_extracted
669,IA_1.pdf_p19,● Cons is Informal knowledge is,diagram_extracted
670,IA_1.pdf_p20,"Four perspectives on AI: Acting rationally ● Computer produces rational results: rational agents with well defined scopes ● Pro: most useful results, most common type of AI ● Cons: who defines the goals?",narrative
671,IA_1.pdf_p20,can it really do everything?,narrative
672,IA_1.pdf_p20,Four perspectives on AI is Acting rationally,diagram_extracted
673,IA_1.pdf_p20,results is rational agents with,diagram_extracted
674,IA_1.pdf_p20,"● Pro is most useful results, most",diagram_extracted
675,IA_1.pdf_p20,● Cons is who defines the goals?,diagram_extracted
676,IA_1.pdf_p21,Four functional types of AI ● Reactive Machines: AI produces an output based on the provided current goal.,narrative
677,IA_1.pdf_p21,"Significant techniques: rules (deterministic or stochastic), neural networks, state and variable based models.",narrative
678,IA_1.pdf_p21,● Limited Memory: AI adapts using current experiences in order to improve future behaviour.,narrative
679,IA_1.pdf_p21,"Significant techniques: reinforcement learning, genetic algorithms - evolutive networks, LSTM models.",narrative
680,IA_1.pdf_p21,"● Theory of Mind: AI capable of analyzing, processing and predicting the human mind (behaviour and goals).",narrative
681,IA_1.pdf_p21,● Self Aware: AI capable of setting it’s own goals and changing its own behaviour.,narrative
682,IA_1.pdf_p21,● Reactive Machines is AI produces an output based on the provided current,diagram_extracted
683,IA_1.pdf_p21,"goal. Significant techniques is rules (deterministic or stochastic), neural",diagram_extracted
684,IA_1.pdf_p21,● Limited Memory is AI adapts using current experiences in order to improve,diagram_extracted
685,IA_1.pdf_p21,"future behaviour. Significant techniques is reinforcement learning, genetic",diagram_extracted
686,IA_1.pdf_p21,"● Theory of Mind is AI capable of analyzing, processing and predicting the",diagram_extracted
687,IA_1.pdf_p21,● Self Aware is AI capable of setting it’s own goals and changing its own,diagram_extracted
688,IA_1.pdf_p22,Defining a reasonable and practical decision system An decision (intelligent) system has to be able to: ● Understand a model and a goal ● Recognize and be able to employ means to reach the goal ● Decide if and when to use those means ● Provide a satisfactory answer for the established goal,narrative
689,IA_1.pdf_p23,"The pillars of modern AI Data Structures Modeling Databases Graph Algorithms Formal Languages, Automata and Compilers Knowledge Based Systems Logics for Computer Science Algorithms Design Graph Algorithms Reasoning Learning Probabilities and Statistics Machine Learning Neural Networks",narrative
690,IA_1.pdf_p24,"Modeling An AI engine should be able to describe, work with and output real-world data All models are lossy",narrative
691,IA_1.pdf_p25,"Reasoning An AI engine should be able to discover new data (concepts, relations) from the available data Inferred data can be contradicted by real data - exceptions are messy",narrative
692,IA_1.pdf_p26,An AI engine should be able to adapt it’s model for particular contexts What is learned is at best as good as the available data,narrative
693,IA_1.pdf_p27,First approach: state-based models ● in what way should I change the current state of the problem in order to get closer or reach the goal?,narrative
694,IA_1.pdf_p27,"● compute a solution (algorithm - sequence of transitions) starting from an initial state and ending in the goal state ● mostly covered by search strategies, reasoning systems, AI for games",narrative
695,IA_1.pdf_p27,First approach is state-based models,diagram_extracted
696,IA_1.pdf_p28,Second approach: variable-based models ● what formula (function) can be applied to the problem data in order to output the goal?,narrative
697,IA_1.pdf_p28,"● start from arbitrary formulas, test them over the expected results and adjust accordingly ● mostly covered by machine learning and constraint satisfaction problems",narrative
698,IA_1.pdf_p28,Second approach is variable-based models,diagram_extracted
699,IA_1.pdf_p29,Course synopsis Weeks 2 and 3: State-based models ● (Decision) problems ● Representing states ● Search strategies ● Deterministic and non-deterministic problem spaces ?,narrative
700,IA_1.pdf_p29,Can the computer solve NP-complete problems?,narrative
701,IA_1.pdf_p29,Weeks 2 and 3 is State-based models,diagram_extracted
702,IA_1.pdf_p30,Course synopsis Week 4: Constraint satisfaction problems ● Variable-based models ● Soft constraints ● Optimisations Can the computer satisfy constraints over variables in a model?,narrative
703,IA_1.pdf_p30,Week 4 is Constraint satisfaction problems,diagram_extracted
704,IA_1.pdf_p31,Course synopsis Week 5: Games ● Types of games ● Games theory ● Strategies Can the computer play games competitively?,narrative
706,IA_1.pdf_p32,Course synopsis Weeks 6: Neural networks ● Perceptrons ● Machine learning ● Applications in games and NLP Can the computer learn anything?,narrative
707,IA_1.pdf_p32,Weeks 6 is Neural networks,diagram_extracted
708,IA_1.pdf_p33,Course synopsis Weeks 6-7-10: Reinforcement learning and applications ● Markov decision process ● Q Learning,narrative
709,IA_1.pdf_p33,Weeks 6-7-10 is Reinforcement learning,diagram_extracted
710,IA_1.pdf_p34,Course synopsis Weeks 9-11: Knowledge representation and NLP ● Ontologies ● Understanding natural language ● Language ambiguity Can the computer talk to us using our language?,narrative
711,IA_1.pdf_p34,Weeks 9-11 is Knowledge representation,diagram_extracted
712,IA_1.pdf_p35,Course synopsis Week 12: Bayesian networks ● Reasoning with probabilities ● Independence and conditional independence Can the computer decide and learn on probabilistic data?,narrative
713,IA_1.pdf_p35,Week 12 is Bayesian networks,diagram_extracted
714,IA_1.pdf_p36,Course synopsis Week 13: Planning ● STRIPS and PDDL ● Forward and backward search Can the computer find a plan which is guaranteed to succeed?,narrative
715,IA_1.pdf_p36,Week 13 is Planning,diagram_extracted
716,IA_1.pdf_p37,More about AI Why Intelligence Is Not a Computational Process von Neumann bottleneck Reasoning agents,narrative
717,IA_11.pdf_p1,Bayesian networks AI 2025/2026,narrative
718,IA_11.pdf_p2,"Content Introduction Inference Independence Bayes’ rule Bayesian networks Inference in Bayesian Networks FII,UAIC Lecture12 AI2025/2026 2/53",narrative
719,IA_11.pdf_p3,Probabilities The probability of a proposition is equal to the sum of the probabilities of worlds in which it holds.,narrative
720,IA_11.pdf_p3,"(cid:88) P(ϕ) = P(w), ϕ proposition w∈ϕ Example: P(Total = 11) = P((5,6))+P((6,5)) = 1/36+1/36 = 1/18.",narrative
721,IA_11.pdf_p3,Let’s suppose P(doubles) = 1/4.,narrative
722,IA_11.pdf_p3,"Unconditional probabilities (prior) FII,UAIC Lecture12 AI2025/2026 3/53",narrative
724,IA_11.pdf_p3,"Example is P(Total = 11) = P((5,6))+P((6,5)) = 1/36+1/36 = 1/18.",diagram_extracted
725,IA_11.pdf_p4,"Conditional probabilities Conditional probabilities (posterior) P(A|B) is the fraction of possible worlds where B is true and then A is also true ▶ probability of A, given B P(a∧b) P(a|b) = P(b) Example: P(doubles|Die = 5) = P(doubles∧Die1=5) .",narrative
726,IA_11.pdf_p4,"1 P(Die1=5) The product rule: P(a∧b) = P(a|b)P(b) FII,UAIC Lecture12 AI2025/2026 4/53",narrative
727,IA_11.pdf_p4,Example is P(doubles|Die = 5) = .,diagram_extracted
728,IA_11.pdf_p4,The product rule is P(a∧b) = P(a|b)P(b),diagram_extracted
729,IA_11.pdf_p5,"Probabilities ▶ The probability distribution of a discrete random variable P(Weather = sunny) = 0.6 P(Weather = rain) = 0.1 P(Weather = cloudy) = 0.29 P(Weather = snow) = 0.01 P(Weather) = ⟨0.6,0.1,0.29,0.01⟩ ▶ Probability density function to describe the probability distribution of a continuous random variable P(NoonTemp = x) = Uniform (x) the noon temperature is [18C,26C] uniformly distributed btw 18C and 26C P(x) = lim P(x ≤ X ≤ x +dx)/dx dx→0 FII,UAIC Lecture12 AI2025/2026 5/53",narrative
730,IA_11.pdf_p6,Probabilities ▶ Joint probability distribution: the probabilities of all combinations of values of vars.,narrative
731,IA_11.pdf_p6,"P(Weather,Cavity): a 4 x 2 table Obs: instead of 8 ecuations, we could use P(Weather,Cavity) = P(Weather|Cavity)P(Cavity).",narrative
732,IA_11.pdf_p6,"Full joint probability distribution: the joint distribution for all of the random variables Cavity,Toothache,Weather → P(Cavity,Toothache,Weather) FII,UAIC Lecture12 AI2025/2026 6/53",narrative
733,IA_11.pdf_p6,Joint probability distribution is the probabilities of all combinations of,diagram_extracted
734,IA_11.pdf_p6,"P(Weather,Cavity) is a 4 x 2 table",diagram_extracted
735,IA_11.pdf_p6,"Obs is instead of 8 ecuations, we could use",diagram_extracted
736,IA_11.pdf_p6,Full joint probability distribution is the joint distribution for all of,diagram_extracted
737,IA_11.pdf_p7,Example: joint probability distribution toothache ¬toothache catch ¬catch catch ¬catch cavity 0.108 0.012 0.072 0.008 ¬cavity 0.016 0.064 0.144 0.576 Boolean vars.,narrative
738,IA_11.pdf_p7,"Toothache,Cavity,Catch; 3 binary vars: 23–1 = 7 independent parameters; For n boolean vars, the table has the size O(2n).",narrative
739,IA_11.pdf_p7,"P(cavity∨toothache) = 0.108+0.012+0.072+0.008+0.016+0.064 = 0.28 FII,UAIC Lecture12 AI2025/2026 7/53",narrative
740,IA_11.pdf_p7,Example is joint probability distribution,diagram_extracted
741,IA_11.pdf_p7,"Boolean vars. Toothache,Cavity,Catch; 3 binary vars is = 7",diagram_extracted
