id,source,original_text,type
1022,IA_6.pdf_p31,"Retele neuronale multi-strat , O retea neuronal˘a cu propagareˆınainte (feed-forward) cu , ▶ un strat de intrare ▶ unul sau mai multe straturi ascunse ▶ un strat de iesire , ▶ Semnalele de intrare sunt propagateˆınainte prin straturile retelei , ▶ Calculele se realizeaz˘aˆın neuronii din straturile ascunse si din stratul , de iesire , FII,UAIC Curs6 IA2025/2026 31/57",narrative
1023,IA_6.pdf_p32,"Retele neuronale multi-strat , Pot exprima suprafete de decizie neliniare.",narrative
1024,IA_6.pdf_p32,", Exemplu: Retea antrenat˘a s˘a recunoasc˘aˆıntre 10 vocale (”h d”).",narrative
1025,IA_6.pdf_p32,", Semnalul vocal este reprezentat de doi parametri numerici, obtinuti din , analiza spectrala a sunetului.",narrative
1026,IA_6.pdf_p32,Punctele din figur˘a sunt exemplele de testare.,narrative
1027,IA_6.pdf_p32,"FII,UAIC Curs6 IA2025/2026 32/57",narrative
1028,IA_6.pdf_p32,Exemplu is Retea antrenat˘a s˘a recunoasc˘aˆıntre 10 vocale (”h d”).,diagram_extracted
1029,IA_6.pdf_p33,"Unitate sigmoid →− →− 1 o = σ(w · x ), unde σ(y) = 1+e−y dσ(y) σ functia sigmoid˘a; derivata = σ(y)·(1−σ(y)) , dy FII,UAIC Curs6 IA2025/2026 33/57",narrative
1030,IA_6.pdf_p34,"Functii de activare neliniar˘a , ▶ Functia sigmoid˘a (logistic˘a) , f(x) = 1 , f′(x) = f(x)(1−f(x)) 1+e−x ▶ Functia sigmoid˘a bipolar˘a (tangenta hiperbolic˘a) , f(x) = 1−e−2x , f′(x) = 1−f(x)2 1+e−2x ▶ Functia ReLU (Rectified Linear Unit) , (cid:40) (cid:40) 0 dac˘a x < 0 0 dac˘a x < 0 f(x) = , f′(x) = x dac˘a x ≥ 0 1 dac˘a x ≥ 0 FII,UAIC Curs6 IA2025/2026 34/57",narrative
1031,IA_6.pdf_p34,(cid is 40) (cid:40),diagram_extracted
1032,IA_6.pdf_p35,"Exemplu: retea neuronal˘a cu functia de activare sigmoid , , FII,UAIC Curs6 IA2025/2026 35/57",narrative
1033,IA_6.pdf_p35,Exemplu is retea neuronal˘a cu functia de activare sigmoid,diagram_extracted
1034,IA_6.pdf_p36,"Proprietatea de aproximare universal˘a ▶ O retea neuronal˘a cu un strat ascuns, cu un nr.",narrative
1035,IA_6.pdf_p36,"posibil infinit de , neuroni, poate aproxima orice functie real˘a continu˘a , ▶ Un strat suplimentar poateˆıns˘a reduce foarte mult nr.",narrative
1036,IA_6.pdf_p36,"de neuroni necesariˆın straturile ascunse ▶ Un perceptron multi-strat cu functii de activare liniare este echivalent , cu un perceptron cu un singur strat ▶ o combinatie liniar˘a de functii liniare este tot o functie liniar˘a , , , ex: f(x)=2x+1, g(y)=y-3, g(f(x))=(2x+1)-3=2x-2 FII,UAIC Curs6 IA2025/2026 36/57",narrative
1037,IA_6.pdf_p37,"Con¸tinut Introducere Perceptronul Regula de antrenare a perceptronului Gradient Descent si Regula delta , Retele neuronale multi-strat , Backpropagation FII,UAIC Curs6 IA2025/2026 37/57",narrative
1038,IA_6.pdf_p38,"Algoritmul Backpropagation ▶ Rumelhart, Hinton& Williams, ’86 ▶ ˆInvat˘a ponderileˆıntr-o retea multi-strat.",narrative
1039,IA_6.pdf_p38,"Foloseste Gradient descent , , , pentru a minimiza eroarea p˘atratic˘aˆıntre iesirea retelei si valorile , , , dorite.",narrative
1040,IA_6.pdf_p38,"▶ Deoarece avem retele cu mai multe unit˘ati de iesire, redefinim E , , , E( →− w) = 1 (cid:88) (cid:88) (t −o )2 kd kd 2 d∈Dk∈outputs unde outputs multimea de unit˘ati de iesire, t si o valoarea dorit˘a, , , , kd , kd respectiv, iesirea, asociat˘a unit˘atii de iesire k si exemplului de , , , , antrenare d. FII,UAIC Curs6 IA2025/2026 38/57",narrative
1041,IA_6.pdf_p38,→− 1 (cid is 88) (cid:88),diagram_extracted
1042,IA_6.pdf_p39,"Algoritmul Backpropagation Are dou˘a faze: ▶ Reteaua primeste vectorul de intrare si propag˘a semnalulˆınainte, strat , , , cu strat, pˆan˘a se genereaz˘a iesirea , ▶ Semnalul de eroare este propagatˆınapoi, de la stratul de iesire c˘atre , stratul de intrare, ajustˆandu-se ponderile retelei , FII,UAIC Curs6 IA2025/2026 39/57",narrative
1043,IA_6.pdf_p40,"Backpropagation ▶ Initializarea: alege num˘arul de intr˘ari, unit˘ati ascunse si de iesire; , , , , initializeaz˘a ponderile si pragurile cu valori aleatorii mici , , ▶ ˆın general, pot fi valori din intervalul [-0.1, 0.1] ▶ Activarea ▶ →− se consider˘a vectorul de antrenare x ▶ se calculeaz˘a iesirile neuronilor din stratul ascuns ▶ , →− →− se calculeaz˘a iesirile neuronilor din stratul de iesire o =σ(w · x ) , , FII,UAIC Curs6 IA2025/2026 40/57",narrative
1044,IA_6.pdf_p40,"Initializarea is alege num˘arul de intr˘ari, unit˘ati ascunse si de iesire;",diagram_extracted
1045,IA_6.pdf_p41,"Backpropagation ▶ Iesirile neuronilor din stratul ascuns , n (cid:88) o = σ( w x ) h hi i i=0 ▶ Iesirile neuronilor din stratul de iesire , , m (cid:88) o = σ( w o ) k ki i i=0 FII,UAIC Curs6 IA2025/2026 41/57",narrative
1048,IA_6.pdf_p42,"Backpropagation Actualizeaz˘a fiecare pondere w proportional cu rata deˆınv˘atare η, eroarea ji , , δ , si valoarea de intrare x .",narrative
1049,IA_6.pdf_p42,"j , ji ▶ Pentru neuronii de iesire , ▶ se calculeaz˘a gradientii functiei de eroare ai neuronilor din stratul de , , iesire , Pentru unitatea de iesire k, , δ =(t −o )o (1−o ) k k k k k ▶ Pentru neuronii din stratul ascuns ▶ se calculeaz˘a gradientii functiei de eroare ai neuronilor din stratul , , ascuns Pentru unitatea ascuns˘a h, seˆınsumeaz˘a gradientii δ pentru fiecare , k unitate de iesire influentat˘a de h, ponderate cu w (ponderea de la , , kh stratul ascuns h la stratul de iesire k): , (cid:88) δ =o (1−o ) w δ h h h kh k k∈outputs FII,UAIC Curs6 IA2025/2026 42/57",narrative
1051,IA_6.pdf_p43,"Actualizarea ponderilor Pentru fiecare exemplu de antrenare d: w = w +∆w ,∆w = −ηδE d, ji ji ji ji δwji unde E este eroarea pentru exemplul de antrenare d d E ( →− w) = 1 (cid:88) (t −o )2 d k k 2 k∈outputs ▶ Ponderile unei unit˘ati de iesire , , ∆w = ηδ x , δ = (t −o )o (1−o ) ji j ji j j j j j ▶ Ponderile unui neuron ascuns (cid:88) ∆w = ηδ x , δ = o (1−o ) w δ ji j ji j j j kj k k∈Downstream(j) FII,UAIC Curs6 IA2025/2026 43/57",narrative
1052,IA_6.pdf_p43,"Pentru fiecare exemplu de antrenare d is w = w +∆w ,∆w = d,",diagram_extracted
1053,IA_6.pdf_p43,→− (cid is 88),diagram_extracted
1055,IA_6.pdf_p44,"Backpropagation Pentru retele feed-forward cu num˘ar arbitrar de straturi, , (cid:88) δ = o (1−o ) w δ r r r sr s s∈layer m+1 δ pentru unitatea r din stratul m este calculat˘a din valorile δ de la r urm˘atorul strat m+1 FII,UAIC Curs6 IA2025/2026 44/57",narrative
1057,IA_6.pdf_p45,"Chain Rule FII,UAIC Curs6 IA2025/2026 45/57",narrative
1058,IA_6.pdf_p46,"Derivarea Utiliz˘am regula deˆınl˘antuire: , δE δE δnet d d j = δw δnet δw ji j ji (2) δE d = x ji δnet j FII,UAIC Curs6 IA2025/2026 46/57",narrative
1059,IA_6.pdf_p47,"Derivarea FII,UAIC Curs6 IA2025/2026 47/57",narrative
1060,IA_6.pdf_p48,"Derivarea FII,UAIC Curs6 IA2025/2026 48/57",narrative
1061,IA_6.pdf_p49,"Stochastic Gradient Descent FII,UAIC Curs6 IA2025/2026 49/57",narrative
1062,IA_6.pdf_p50,"Backpropagation ▶ Se itereaz˘a peste toate exemplele (vectori) de antrenare (o epoc˘a) ▶ Antrenarea retelei continu˘a pˆan˘a cˆand eroarea ajunge sub un prag , acceptabil sau pˆan˘a cˆand se atinge un nr.",narrative
1063,IA_6.pdf_p50,maxim de epoci de antrenare Exemplu: din Artificial Intelligence.,narrative
1064,IA_6.pdf_p50,A Guide to Intelligent Systems.,narrative
1065,IA_6.pdf_p50,"FII,UAIC Curs6 IA2025/2026 50/57",narrative
1066,IA_6.pdf_p50,Exemplu is din Artificial Intelligence. A Guide to Intelligent Systems.,diagram_extracted
1067,IA_6.pdf_p51,"Backpropagation ▶ Convergenta: algoritmul Backpropagation converge c˘atre un minim , local ▶ Inv˘atare incremental˘a vs. ˆınv˘atare pe lot (batch learning) , , ▶ batch learning: ponderile se actualizeaz˘a o singur˘a dat˘a, dup˘a prezentarea tuturor vectorilor din grup Avantaj: rezultatele antren˘arii nu mai depind de ordineaˆın care sunt prezentati vectorii de antrenare , FII,UAIC Curs6 IA2025/2026 51/57",narrative
1068,IA_6.pdf_p51,Convergenta is algoritmul Backpropagation converge c˘atre un minim,diagram_extracted
1069,IA_6.pdf_p51,"batch learning is ponderile se actualizeaz˘a o singur˘a dat˘a, dup˘a",diagram_extracted
1070,IA_6.pdf_p51,Avantaj is rezultatele antren˘arii nu mai depind de ordineaˆın care sunt,diagram_extracted
1071,IA_6.pdf_p52,"Varianta cu ”moment” a algoritmului Backpropagation ▶ Ajustarea ponderilor de la epoca curent˘a se calculeaz˘a pe baza gradientului precum si a ajust˘arilor de la epoca anterioar˘a , ∆w (n) = ηδ x +α∆w (n−1) ji j ji ji unde ∆w (n) ajustarea ponderii la epoca n, 0 ≤ α < 1 const.",narrative
1072,IA_6.pdf_p52,"ji momentum (inertie) , ▶ Stabilizeaz˘a c˘autarea Why Momentum Really Works, https://distill.pub/2017/momentum/ FII,UAIC Curs6 IA2025/2026 52/57",narrative
1073,IA_6.pdf_p52,"Why Momentum Really Works, https is //distill.pub/2017/momentum/",diagram_extracted
1074,IA_6.pdf_p53,"Overfitting Solutii , ▶ weight decay: include o penalitateˆın functia de eroare , (cid:88) E = E +λ w2 ji i,j ▶ utilizarea unui set de validare k-fold cross-validation FII,UAIC Curs6 IA2025/2026 53/57",narrative
1075,IA_6.pdf_p53,weight decay is include o penalitateˆın functia de eroare,diagram_extracted
1077,IA_6.pdf_p54,"Regularizare ▶ Dropout: ˆın timpul antren˘arii, set˘am aleatoriu functiile de activare la 0 , ▶ Early stopping: oprim antrenarea FII,UAIC Curs6 IA2025/2026 54/57",narrative
1078,IA_6.pdf_p54,"Dropout is ˆın timpul antren˘arii, set˘am aleatoriu functiile de activare la 0",diagram_extracted
1079,IA_6.pdf_p54,Early stopping is oprim antrenarea,diagram_extracted
1080,IA_6.pdf_p55,"Loss ▶ Cross entropy: pentru modele care returneaz˘a o probabilitate ▶ Mean squared error: pentru regresie FII,UAIC Curs6 IA2025/2026 55/57",narrative
1081,IA_6.pdf_p55,Cross entropy is pentru modele care returneaz˘a o probabilitate,diagram_extracted
1082,IA_6.pdf_p55,Mean squared error is pentru regresie,diagram_extracted
1083,IA_6.pdf_p56,"Proiectarea retelelor neuronale: Etape , ▶ Arhitectura: num˘ar de nivele si de unit˘ati pe fiecare nivel, topologie , , (mod de interconectare), functii de activare , Arhitecturi: unidirectionale vs. recurente , ▶ Antrenare: determinarea valorilor ponderilor ▶ Validare: testarea modelului pe date de test https://playground.tensorflow.org/ FII,UAIC Curs6 IA2025/2026 56/57",narrative
1084,IA_6.pdf_p56,Proiectarea retelelor neuronale is Etape,diagram_extracted
1085,IA_6.pdf_p56,"Arhitectura is num˘ar de nivele si de unit˘ati pe fiecare nivel, topologie",diagram_extracted
1086,IA_6.pdf_p56,Arhitecturi is unidirectionale vs. recurente,diagram_extracted
1087,IA_6.pdf_p56,Antrenare is determinarea valorilor ponderilor,diagram_extracted
1088,IA_6.pdf_p56,Validare is testarea modelului pe date de test,diagram_extracted
1089,IA_6.pdf_p56,https is //playground.tensorflow.org/,diagram_extracted
1090,IA_6.pdf_p57,"Bibliografie ▶ T. M. Mitchell, Machine Learning, Ch.",narrative
1091,IA_6.pdf_p57,"4 Artificial Neural Networks, McGraw-Hill Science, 1997 ▶ M. Neqnevitsky.",narrative
1092,IA_6.pdf_p57,"A Guide to Intelligent Systems, Ch.",narrative
1093,IA_6.pdf_p57,"Multilayer neural networks, 2005 ▶ S. Russell, P. Norvig, Artificial Intelligence: A Modern Approach, Ch.",narrative
1094,IA_6.pdf_p57,"18.7 Artificial Neural Networks, Prentice Hall, 1995 FII,UAIC Curs6 IA2025/2026 57/57",narrative
1095,IA_6.pdf_p57,"S. Russell, P. Norvig, Artificial Intelligence is A Modern Approach, Ch.",diagram_extracted
1096,IA_2.pdf_p1,"Artificial Intelligence 3rd year, 1st semester State based models for decision problems Week 2: models and uninformed search strategies “Intelligence is what you use when you don't know what to do” Jean Piaget",narrative
1097,IA_2.pdf_p1,Week 2 is models and uninformed search strategies,diagram_extracted
1098,IA_2.pdf_p2,We aim to develop rational AI systems: ● we define a problem and goals (instances) ● the AI reaches the goals (solves the instances) ● the AI outputs the result (unexplainable AI) or the solution (explainable AI),narrative
1100,IA_2.pdf_p3,"● compute a solution (algorithm - sequence of steps) starting from an initial state and ending in the goal state ● mostly covered by search strategies, reasoning systems, AI for games",narrative
1102,IA_2.pdf_p4,"Solving problems Problem: We have two numbers, A and B.",narrative
1103,IA_2.pdf_p4,Which is larger?,narrative
1104,IA_2.pdf_p4,"Instance: A=?, B=?",narrative
1105,IA_2.pdf_p4,A solution should produce the correct answer for all possible instances,narrative
1106,IA_2.pdf_p4,"Problem is We have two numbers, A and B. Which is",diagram_extracted
1107,IA_2.pdf_p4,"Instance is A=?, B=?",diagram_extracted
1108,IA_2.pdf_p5,What’s the Problem with problems?,narrative
1109,IA_2.pdf_p5,P = set of problems that can be solved/checked in Polynomial time by a deterministic TM.,narrative
1110,IA_2.pdf_p5,NP = set of problems that can be solved in Polynomial time by a non-deterministic TM.,narrative
1111,IA_2.pdf_p5,Validating a NP solution is a P problem.,narrative
1112,IA_2.pdf_p5,NP-complete = subset of NP with the property that any problem in NP can be reduced to a NP-complete problem in polynomial time.,narrative
1113,IA_2.pdf_p5,NP-hard = set of problems with the property that any problem in NP can be reduced to a NP-hard problem in polynomial time.,narrative
1114,IA_2.pdf_p6,Let the computer solve our problems!,narrative
1115,IA_2.pdf_p6,Or not... Solvable NP-hard problems: QSAT: is a logical proposition using quantified (existential ∃ or universal ∀) variables satisfiable?,narrative
1116,IA_2.pdf_p6,"Undecideable NP-hard problems: Turing Halting problem: given an algorithm and an input, determine whether the algorithm execution for that input will eventually halt.",narrative
1117,IA_2.pdf_p6,The rest can be solved by a computer.,narrative
1118,IA_2.pdf_p6,Solvable NP-hard problems is QSAT: is a logical proposition using,diagram_extracted
1119,IA_2.pdf_p6,Undecideable NP-hard problems is Turing Halting problem: given an,diagram_extracted
1120,IA_2.pdf_p7,Stop looking for solutions!,narrative
1121,IA_2.pdf_p7,"Don’t think about solutions, think about problems.",narrative
1122,IA_2.pdf_p7,"Solving problems requires effort, describing problems requires intelligence.",narrative
1123,IA_2.pdf_p7,"“If I had only one hour to save the world, I would spend fifty-five minutes defining the problem, and only five minutes finding the solution.” A.Einstein",narrative
1124,IA_2.pdf_p8,Let’s find a NP-complete problem and help a computer to solve it Problem: finding a path in a graph Describing a model - reducing a problem • describe a state • identify special states and the problem space • describe the transitions and validate them • specify a search strategy,narrative
1126,IA_2.pdf_p9,"Problem: finding a path in a graph Finding a path in a graph is NP-complete, however it can easily be scaled up to NP-hard by many slight reformulations, such as: ● Finding a path if the graph has cycles ● Finding the longest path ● Graph coloring ● Finding cliques This means that you can also solve NP-hard problems using the same method by adapting the requirements.",narrative
1128,IA_2.pdf_p10,Generalized Hanoi Towers We have n towers with m distinct sized pieces placed on one of the towers.,narrative
1129,IA_2.pdf_p10,"Considering that you can only move one piece at a time and that no piece can be placed on top of a smaller piece, find a sequence of movements that place all pieces on a different tower.",narrative
1130,IA_2.pdf_p11,Choosing a representation for a state State: all data required to continue looking for a solution No ambiguity Expressive enough to include all required data,narrative
1131,IA_2.pdf_p11,State is all data required to,diagram_extracted
1132,IA_2.pdf_p12,"Choosing a representation for a state Compact enough to be easy to store and perform changes on it A list of towers pieces are placed, in the order of piece size size (3, 3, 3, 3, 3, 1, 1, 1, 2, 2) Is this good enough?",narrative
1133,IA_2.pdf_p13,"Choosing a representation for a state Compact enough to be easy to store and perform changes on it A list of towers where pieces are placed, in the order of piece size, with the number of towers added at the beginning (3, 3, 3, 3, 3, 3, 1, 1, 1, 2, 2) (n, t , t ,...,t ), 1≤t ≤n 1 2 m i",narrative
1134,IA_2.pdf_p14,Choosing a representation for a state is the most important and difficult step No ambiguity Compact Expressive Includes all required data There is no generally best representation,narrative
1135,IA_2.pdf_p15,"Special states Initial state (3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1) State Initialize (int n, int m) { Return (n, 1, 1, 1, …, 1); } m There can be more than one initial state.",narrative
1136,IA_2.pdf_p15,There has to be at least one initial state.,narrative
1137,IA_2.pdf_p16,"Special states Final state(s) (n, n, n, n, n, n, n, n, n, n, n) Boolean IsFinal (State s) { If s = (k, k, k, …, k) then return true; m+1 else return false; } There can be more than one final state.",narrative
1138,IA_2.pdf_p16,There has to be at least one final state.,narrative
1139,IA_2.pdf_p17,Problem space: all possible states Final state Initial state Finite space (limited variability in chosen state representation and only valid states are included),narrative
1140,IA_2.pdf_p17,Problem space is all possible states,diagram_extracted
1141,IA_2.pdf_p18,What is the problem now?,narrative
1142,IA_2.pdf_p18,How difficult is it to solve?,narrative
1143,IA_2.pdf_p18,Problem space has m dimensions Final state How many states are within the space?,narrative
1144,IA_2.pdf_p18,How can you move within the problem space?,narrative
1145,IA_2.pdf_p18,"Initial state Simon’s Ant Complexity of the solution is determined by the problem, NOT by the way in which you solve it",narrative
1146,IA_2.pdf_p19,Transitions Only one possible way to change current state: move one piece to another tower.,narrative
1147,IA_2.pdf_p19,"(n, t , t ,...,t ) → (n, t , t ,...,t ), where t = t for all 1≤i≤m, 11 12 1m 21 22 2m 1i 2i except exactly one i = k State Transition (State s, piece, tower)",narrative
1148,IA_2.pdf_p19,Only one possible way to change current state is move one piece to,diagram_extracted
1149,IA_2.pdf_p20,Valid transitions 1.,narrative
1150,IA_2.pdf_p20,No smaller piece is placed atop piece k 2.,narrative
1151,IA_2.pdf_p20,"No smaller piece ends up below piece k 1. t ⧧ t , for all 1≤i<k 1i 1k 2. t ⧧ t , for all 1≤i<k 2i 2k Boolean Validate (State s, piece, tower) Implement transitions and validation separately, it’s good practice!",narrative
1152,IA_2.pdf_p21,"Search strategy Void strategy(State s) { While (!isFinal(s)) { Choose piece, tower; If (Validate (s, piece, tower)) s = Transition(s, piece, tower); } }",narrative
1153,IA_2.pdf_p22,Search strategies ● Uninformed - no distinction between states ○ Random ○ BFS and Uniform Cost ○ DFS and Iterative Deepening ○ Backtracking ○ Bidirectional ● Informed - heuristics to help distinguish between states ○ Greedy best-first ○ Hillclimbing and Simulated Annealing ○ Beam ○ A* and IDA*,narrative
1154,IA_2.pdf_p23,Breadth First Search and Uniform Cost ● Visit states in the order of distance (number of transitions) from the initial state.,narrative
1155,IA_2.pdf_p23,● Explores all immediate neighbors (accessible states) until no more neighbors or final state found.,narrative
1156,IA_2.pdf_p23,● Has to memorise each generated state: very costly.,narrative
1157,IA_2.pdf_p23,● Might visit the same state multiple times.,narrative
1158,IA_2.pdf_p23,"● Finds shortest path (optimum solution) ● Uniform cost: if options have different costs, explore cheaper paths first",narrative
1159,IA_2.pdf_p23,● Uniform cost is if options have different,diagram_extracted
1160,IA_2.pdf_p24,"Depth First Search and Iterative Deepening Search ● Visit one immediate neighbor of the current state until final state is found, return to previous unexplored neighbor if no more neighbours available for current state.",narrative
1163,IA_2.pdf_p24,● Might not finish (if loops are present in the problem space) ● IDS: Explore only up to an increasing depth (distance from initial state) - no more infinite paths,narrative
1164,IA_2.pdf_p24,● IDS is Explore only up to an increasing,diagram_extracted
1165,IA_2.pdf_p25,"Random vs DFS ● The same, if random remembers visited neighbours Backtracking vs DFS ● NOT the same ● Backtracking sets an order for the neighbor states ● How do you order states?",narrative
1166,IA_2.pdf_p25,● Backtracking doesn't need to memorize visited states!,narrative
1167,IA_2.pdf_p25,"● Backtracking can avoid loops WITHOUT storing visited states ● Backtracking can prune invalid branches earlier, if the order and selection of neighbours is optimal",narrative
1168,IA_2.pdf_p26,"Bidirectional Search ● Starts exploring from both the initial and final state simultaneously ● Has to memorise each generated state, but they should not be that many ● Finds shortest path (optimum solution) ● What are the reverse transitions?",narrative
1169,IA_2.pdf_p27,"Comparison Complexity of the solution is given by the problem, NOT by the way in which you solve it Criterion BFS DFS IDS Bidirectional BKT Random ETC NO NA NO NO NA NA Optimum Yes No Yes Yes No No All Yes No Yes Yes Yes No N = average number of accessible states O = length of the optimum solution A = length of the average solution",narrative
1170,IA_2.pdf_p28,Additional references Uninformed Search Algorithms Stanford Programming Abstractions,narrative
